date,R,M,CRM,CPI,IP,PC,OP,Q,Interv
2002-02-01,2.28,16.7982615902589,45050,4.45626534350955,3.9291594949683,3.7366571221968217,3.316695558661066,-4.803283067577055,710.6424414848825
2002-03-01,2.27,16.801982312283,97335,4.44766155362916,3.96872755402396,3.7568266241542325,3.477493015587785,-4.7764307954226215,2191.8049615554573
2002-04-01,2.27,16.8035163157512,134241,4.44857751850559,3.99384078960556,3.753356348947069,3.5464513953817773,-4.781222129768451,3229.777724297647
2002-05-01,2.22,16.8054625264545,207731,4.44360530202691,3.99917590538923,3.760458389524427,3.5564963518474175,-4.76490524410925,5302.482183519922
2002-06-01,2.07,16.8100490702972,232316,4.44694649176077,3.9932684225206,3.7910835391238686,3.5075506835226404,-4.761746493030188,6073.8279425678
2002-07-01,1.94,16.8065359227566,231487,4.44769896071163,4.00043804123017,3.8120617740334035,3.5376948931345815,-4.755484946646959,6873.049468695723
2002-08-01,1.96,16.8101864925431,31005,4.44408147453159,4.00478145823705,3.814468538898073,3.5722608625553653,-4.742930125692577,10238.497703080071
2002-09-01,1.95,16.8097351011104,11024,4.43970073672141,4.00676430243502,3.839155023987991,3.634956073228127,-4.7283607965432894,-425.71795451729486
2002-10-01,1.93,16.8127807019713,17442,4.44194365794592,3.99665542045736,3.842062536209978,3.6377400539653837,-4.732683506287051,-207.94633463743997
2002-11-01,1.79,16.818543331386,44144,4.44527611118335,4.00734314704969,3.8418459001277077,3.547899270454203,-4.725970886133796,557.9787217156185
2002-12-01,1.61,16.8170397710931,17583,4.44625464785823,4.01440901294747,3.858143160836764,3.669814879677277,-4.71330684459267,-211.74824715429315
2003-01-01,1.3,16.8273313100178,70267,4.45505775790259,4.03681078899678,3.8695479773686614,3.7689751868364,-4.7063720664970585,1129.9644779397204
2003-02-01,1.26,16.8219757004695,53833,4.44354249832499,4.0436244201499,3.8782842075927078,3.8870267323680374,-4.684905154006945,639.8854071330683
2003-03-01,1.2,16.8203456413631,80154,4.44604606134009,4.02850192147078,3.8661870305807513,3.776762264974029,-4.678978113132811,1389.4720778682172
2003-04-01,1.19,16.8251982192713,29255,4.44740619339969,4.02938810696791,3.8486924408403915,3.6317484241448508,-4.6888677450096585,82.52893757655977
2003-05-01,1.18,16.8351016920911,66925,4.4468496023418,4.02896252627041,3.8531028085198327,3.6644912316974043,-4.665041583025482,1155.4659978224045
2003-06-01,1.16,16.8346127807696,105521,4.44091259810845,4.04154817803276,3.850657393325161,3.7129996317220835,-4.663061664403869,2258.012921322189
2003-07-01,1.03,16.8454533402179,206778,4.43489669186475,4.07648823260611,3.8475843112185792,3.706233020235044,-4.672454932793688,5098.5729043402425
2003-08-01,1.02,16.8544144442913,179059,4.43687514584265,4.08269657858759,3.8632416459056103,3.733481833806653,-4.681668156960816,4326.65470431191
2003-09-01,1.02,16.8597492074452,73449,4.43726659529439,4.09394238577257,3.8815107632547767,3.6488212171865806,-4.678141798443914,1348.6966224402345
2003-10-01,1.02,16.8667410256325,196183,4.4410768845002,4.11130369055237,3.933893843783775,3.7068762241427273,-4.6625896768555775,5234.137492254442
2003-11-01,1.02,16.8699913819172,166915,4.44273743709241,4.12773665411071,3.9622547148935063,3.709461532782332,-4.654626794700683,4292.010958398973
2003-12-01,1.03,16.8727070789484,47582,4.44625757280224,4.17828619708232,3.975502723111849,3.7855411207904024,-4.637637376125593,654.1666569204673
2004-01-01,1.01,16.8849898849352,313836,4.45520257984291,4.05582420606834,4.013741331905996,3.8207758602323,-4.642754946315362,8087.175165920887
2004-02-01,0.98,16.890688464961,324807,4.45132740869725,4.25285330901808,4.04539470116584,3.8037230854365225,-4.6434288981051814,8529.479024655668
2004-03-01,0.99,16.8995270246649,91272,4.45544540608647,4.16211331788111,4.07156243042159,3.8652595380831523,-4.649952328759984,1688.20054121256
2004-04-01,0.97,16.9062674251005,73101,4.45740269440335,4.16173921808573,4.067222610414716,3.8798964714247384,-4.669646205172456,1785.337033572141
2004-05-01,0.97,16.908367462037,5326,4.45584837609275,4.1746041280293,4.037275917061179,3.9798768751047984,-4.667205576907544,-550.6101112342537
2004-06-01,1.02,16.9107169807909,40858,4.45748906893367,4.16851092798209,4.032374161940459,3.940742603317502,-4.6523399904644815,653.1561893671584
2004-07-01,1.02,16.9185044949725,11345,4.46600316833277,4.15973396081602,4.0289840543051385,3.984309364717238,-4.65386510752685,-1165.105581641872
2004-08-01,1.05,16.9216278443356,38516,4.46045690458694,4.15098778616853,4.017990331973467,4.051327093154949,-4.64688777933996,-1802.6186990792394
2004-09-01,1.08,16.9255030064075,13282,4.46436586098447,4.16061300678951,4.020824530043098,4.034056607411653,-4.653484046266642,-1214.5552028833697
2004-10-01,1.14,16.9326409242703,10973,4.46422796957365,4.16455614417425,4.026895035400842,4.160306391071899,-4.644487048365042,-648.8829158805156
2004-11-01,1.14,16.9361444283466,88510,4.45905518712237,4.17432784625637,4.031997270944849,4.068320349313943,-4.6363781131122845,915.8662549275258
2004-12-01,1.15,16.9425567651111,42549,4.46310737788734,4.1683706824986,4.035612505888357,4.022067281850738,-4.642176911617187,3.58586998561384
2005-01-01,1.2,16.9419296471987,112822,4.46036551078437,4.20663231965053,4.060859346240499,4.089619013499103,-4.651672019639511,2720.5913184457704
2005-02-01,1.2,16.9494096397553,111930,4.47089943798134,4.15498482104939,4.0909138853719575,4.119985494006485,-4.673669602412784,2703.5887232676023
2005-03-01,1.22,16.9532428116989,169030,4.47925091075471,4.18221225200081,4.136921449952084,4.237764837944742,-4.678885223810372,4591.354159709927
2005-04-01,1.27,16.9579764551166,48736,4.47503148219175,4.18587463359958,4.117367720221381,4.239396895589635,-4.679535267943399,835.6494274322539
2005-05-01,1.27,16.9620911924994,99959,4.47860613385636,4.1748353350626,4.103919075439025,4.181818744803973,-4.69391339582248,2484.0509133738833
2005-06-01,1.27,16.9760683575564,53247,4.48017847591336,4.18418538461109,4.104298936235422,4.289110797732846,-4.713037556857098,982.353728886212
2005-07-01,1.32,16.9820292408484,-9878,4.48846904200905,4.15989753495382,4.103306505773526,4.336086544461434,-4.720728526622364,-887.903481511237
2005-08-01,1.32,16.9826484257794,-21234,4.49467634627251,4.19445510658701,4.105935627959771,4.441951620356122,-4.70817793606232,-919.7335975589881
2005-09-01,1.37,16.9885492599508,10019,4.49552882950803,4.21250639634146,4.112684734707752,4.486511616584282,-4.681112189563248,-277.06215267209177
2005-10-01,1.39,16.9897984447889,-68369,4.49076591937538,4.22101535263494,4.130534638021238,4.456012169382593,-4.679906532102109,-2874.4169402667194
2005-11-01,1.39,16.998573983041,47381,4.48342772671688,4.22746063195999,4.139676280788467,4.364777031888474,-4.679349584162343,589.5227807289483
2005-12-01,1.41,17.006902878839,39428,4.48552390153389,4.24862911823961,4.176809614304919,4.422026299912637,-4.680370418551027,349.1314519757027
2006-01-01,1.45,17.0146800142591,73948,4.4876218617313,4.22795882575401,4.214622207617256,4.439598936615141,-4.6982961639775755,1394.1226024254106
