date,R,M,CRM,CPI,IP,PC,OP,Q,Interv
2001-11-01,2.49,19383142,193905,86.12,50.01,41.1226460066223,26.5577490551793,0.008318083513558476,5237.159948254427
2001-12-01,2.39,19712497,38102,84.62,49.48,41.4353741932172,26.3077505703597,0.008409721638213775,629.3980590969206
2002-01-01,2.3,19797410,75149,84.95,51.08,41.8873945299221,26.5994260634741,0.008331944675887352,1578.4305260825568
2002-02-01,2.28,19963056,45050,85.98,42.05,41.957496685216,27.5690994027609,0.008202772537117545,710.6424414848825
2002-03-01,2.27,19985395,97335,84.56,54.49,42.8123505046532,32.3784479776106,0.008426019548365351,2191.8049615554573
2002-04-01,2.27,19884734,134241,85.43,54.58,42.6640373586954,34.6899977243402,0.008385744234800839,3229.777724297647
2002-05-01,2.22,19768967,207731,85.01,57,42.968117600194,35.040213246353,0.008523695874531197,5302.482183519922
2002-06-01,2.07,20006212,232316,85.27,53.62,44.3043798063189,33.3664426392669,0.008550662676357417,6073.8279425678
2002-07-01,1.94,19839646,231487,85.28,55.81,45.2436249000319,34.3875607587734,0.008604371020478403,6873.049468695723
2002-08-01,1.96,19903507,31005,85.25,55.97,45.3526468092159,35.5969821271491,0.008713078330574192,10238.497703080071
2002-09-01,1.95,19814032,11024,85.19,54.22,46.486178134496,37.9001880276628,0.008840951286358412,-425.71795451729486
2002-10-01,1.93,19829572,17442,85.67,56.89,46.6215339445576,38.0058484310903,0.008802816901408451,-207.94633463743997
2002-11-01,1.79,19974176,44144,85.64,55.49,46.6114351320175,34.7402608859164,0.008862105636299184,557.9787217156185
2002-12-01,1.61,20210486,17583,85.27,55.81,47.3772976216579,39.2446402073549,0.008975049362771496,-211.74824715429315
2003-01-01,1.3,20552617,70267,85.87,56.84,47.9207199344735,43.3356311463738,0.00903750564844103,1129.9644779397204
2003-02-01,1.26,20428298,53833,84.68,47.56,48.3412004091261,48.7656773478262,0.009233610341643583,639.8854071330683
2003-03-01,1.2,20351619,80154,84.41,57.73,47.7599312971177,43.6744064150957,0.009288500835965075,1389.4720778682172
2003-04-01,1.19,20332776,29255,85.33,57.11,46.9316571760868,37.7788122937304,0.00919709371838499,82.52893757655977
2003-05-01,1.18,20381112,66925,85.28,57.81,47.1391001536871,39.036270692887,0.00941885655081473,1155.4659978224045
2003-06-01,1.16,20499092,105521,84.79,56.56,47.0239663143038,40.9765368819243,0.009437523593808984,2258.012921322189
2003-07-01,1.03,20633439,206778,84.44,60.31,46.8796796208224,40.7002005614045,0.009349289454001496,5098.5729043402425
2003-08-01,1.02,20801257,179059,84.75,60.1,47.6194668897932,41.824480826727,0.009263547938860583,4326.65470431191
2003-09-01,1.02,20832469,73449,85.01,59.58,48.4974278858062,38.4293394942719,0.009296272194849865,1348.6966224402345
2003-10-01,1.02,20925673,196183,85.62,63.89,51.1055879154415,40.7263875103202,0.009441979038806534,5234.137492254442
2003-11-01,1.02,21030237,166915,85.24,61.96,52.575735703144296,40.8318140131138,0.009517464547444562,4292.010958398973
2003-12-01,1.03,21358277,47582,85.22,66.54,53.2768937003056,44.0595056238516,0.00968054211035818,654.1666569204673
2004-01-01,1.01,21765907,313836,85.88,56.99,55.3535797525422,45.639604541995,0.009631127805065974,8087.175165920887
2004-02-01,0.98,21873326,324807,85.22,60.73,57.133732335088,44.8679210168448,0.009624639076034648,8529.479024655668
2004-03-01,0.99,22019283,91272,85.16,67.11,58.6485252831822,47.7156548553616,0.009562057754828839,1688.20054121256
2004-04-01,0.97,22068969,73101,86.14,65.03,58.394552735966,48.4192020408511,0.009375585974123383,1785.337033572141
2004-05-01,0.97,21954977,5326,86.06,66.21,56.6717537868068,53.5104453538959,0.009398496240601503,-550.6101112342537
2004-06-01,1.02,22114311,40858,86.26,65.04,56.3946424482941,51.456799105587,0.009539254030334827,653.1561893671584
2004-07-01,1.02,22200215,11345,87.25,65.15,56.2037822414548,53.7481562835058,0.00952471663967997,-1165.105581641872
2004-08-01,1.05,22235897,38516,86.91,64.49,55.5892775019148,57.4736793836876,0.00959140610013428,-1802.6186990792394
2004-09-01,1.08,22251536,13282,87.38,64.53,55.7470520013812,56.489603219841,0.009528346831824679,-1214.5552028833697
2004-10-01,1.14,22349702,10973,87.66,65.9,56.0864940291596,64.0911565501041,0.009614460148062685,-648.8829158805156
2004-11-01,1.14,22461071,88510,86.54,65.43,56.3733918201914,58.458689904499,0.00969274013763691,915.8662549275258
2004-12-01,1.15,22893077,42549,86.6,66.07,56.5775637184986,55.8163748176321,0.009636696540425942,3.58586998561384
2005-01-01,1.2,23036672,112822,86.3,65.52,58.0241524976812,59.7171359469343,0.009545628102329133,2720.5913184457704
2005-02-01,1.2,23187107,111930,86.87,53.47,59.794512071872,61.5583492929362,0.009337940050424876,2703.5887232676023
2005-03-01,1.22,23235475,169030,87.12,68.24,62.6097771209972,69.252887291942,0.009289363678588016,4591.354159709927
2005-04-01,1.27,23276293,48736,87.56,66.07,61.3974141976435,69.36600427769,0.00928332714444857,835.6494274322539
2005-05-01,1.27,23196507,99959,88.04,66.57,60.5772297302461,65.4848451951234,0.009150805270863836,2484.0509133738833
2005-06-01,1.27,23590732,53247,88.32,66.54,60.6002450160006,72.9016153884566,0.008977466558937068,982.353728886212
2005-07-01,1.32,23647371,-9878,89.35,65.25,60.5401333201212,76.4079344212574,0.008908685968819599,-887.903481511237
2005-08-01,1.32,23612780,-21234,90.01,68.41,60.6995101465617,84.9405517270983,0.009021199819576005,-919.7335975589881
2005-09-01,1.37,23692913,10019,90.14,67.94,61.1105631801898,88.8110977262589,0.009268699601445917,-277.06215267209177
2005-10-01,1.39,23674589,-68369,90.07,69.49,62.211174504428,86.1432983427819,0.009279881217520415,-2874.4169402667194
2005-11-01,1.39,23909549,47381,88.71,69.16,62.7824942596885,78.6318655884727,0.009285051067780872,589.5227807289483
2005-12-01,1.41,24410078,39428,88.51,70.28,65.1576432426328,83.2648340615469,0.009275577404693442,349.1314519757027
2006-01-01,1.45,24765999,73948,88.61,66.98,67.6685963609968,84.7409483659603,0.00911078717201166,1394.1226024254106
2006-02-01,1.45,24688616,40847,87.73,61.02,69.7895719717989,80.5063231829501,0.009204712812960236,390.39663373251165
2006-03-01,1.45,24662105,-44250,87.48,72.71,69.4369015057906,81.1512498740684,0.009324878776575904,-2247.1992573957887
2006-04-01,1.52,24872684,4512,88.63,69.41,73.176794172875,89.2191110751075,0.009275577404693442,-620.8089022204435
2006-05-01,1.52,24840374,11467,89.44,71.53,78.9071745446264,88.8086883099414,0.009318796011555306,-329.444619683492
2006-06-01,1.53,24920082,-9421,89.85,69.83,74.8740824389115,88.3972079676406,0.009357162908206231,-1011.8446831561222
2006-07-01,1.59,24842642,-13733,90.05,69.74,77.1049014885017,93.0712010093556,0.00937822376441902,-1347.9356685808702
2006-08-01,1.59,24950694,4348,89.51,71.9,77.4156893797499,93.3710721006924,0.009532888465204956,-809.4973772581127
2006-09-01,1.6,25075362,42904,89.02,70.05,76.9234651999899,80.0936400839682,0.009573958831977022,431.7709432843394
2006-10-01,1.66,25072912,940,89,70.16,79.167643398952407,76.9533059409694,0.009580379383023568,-824.259962238249
2006-11-01,1.66,25290108,34761,88.92,70.04,80.570386795882,79.2553813941476,0.009572125969177754,261.27485613516535
2006-12-01,1.66,25668226,32987,89.11,69.34,81.6438433974286,81.3118367883702,0.009561143512764126,220.5604042808077
2007-01-01,1.69,25822227,25063,88.92,71.26,80.6444648956875,73.205269262031,0.00950660709192889,212.30675463553928
2007-02-01,1.69,26134865,32750,89.26,57.89,82.6802971252542,79.3940893008335,0.009553835865099837,449.7383700046412
2007-03-01,1.7,26064808,-46715,88.22,73.3,84.6496935092438,81.5502157450972,0.009838646202282565,-1963.1227169938052
2007-04-01,1.73,26114809,-83595,89.24,72.29,87.9754625915835,86.7892309275411,0.009850275807722617,-2902.8753323820933
2007-05-01,2.13,25969277,7968,89.42,76.89,89.7088805316981,86.9235547594042,0.009858044164037854,-262.82284001559856
2007-06-01,2.5,26033424,7699,89.97,75.04,89.3793327153817,90.0429313949326,0.009656237929702587,-271.46120018596275
2007-07-01,2.01,25958983,-47991,89.76,78.33,90.6072728584658,94.7492363107327,0.009738046547862499,-2128.76703098676
2007-08-01,2.01,25942290,-160676,90.95,78.8,89.0920605307308,91.2335640219077,0.00974184120798831,-5518.898358821992
2007-09-01,2.02,25885925,-47703,91.79,75.58,92.5036110705897,98.2920914821961,0.009791442279447763,-2077.2972469162387
2007-10-01,2.04,25904301,68337,93.74,81.96,96.2297336750193,105.429548808738,0.009573958831977022,1568.838780053285
2007-11-01,2.04,25811734,85459,93.19,79.48,97.3530157289926,116.563056582795,0.009790483649892304,2124.6813988778276
2007-12-01,2.05,25883104,12633,92.08,79.33,97.0192759791728,114.947610609315,0.009862905611993293,-197.91202490199055
2008-01-01,2.09,26357166,64842,91.54,80.34,101.753758992982,118.022002649021,0.01004823151125402,907.1935537735008
2008-02-01,2.08,26490168,140824,92.71,68.04,109.684687278276,123.631665149789,0.009760858955588092,3048.815982938635
2008-03-01,2.08,26613112,190015,91.71,80.79,116.809517807495,133.28401081923,0.009883376161296697,4635.496527803751
2008-04-01,2.11,26700165,115304,92.7,80.69,119.499881738193,142.485180235351,0.009706853038245,3053.9205343522954
2008-05-01,2.1,26604327,27624,92.74,81.72,119.648540127804,159.359449196135,0.009730466089325679,206.91827785959106
2008-06-01,2.11,26394636,-920,94.44,79.31,120.893872978934,172.1705281131,0.009463423866754991,-719.3650666430374
2008-07-01,2.17,26501155,10783,94.97,80.74,120.95861653729,173.432352861786,0.009509319132750096,-302.80038854874476
2008-08-01,2.16,26539677,-151003,95.21,80.5,113.051804037106,149.292221137717,0.009480470231323474,-4123.262147645503
2008-09-01,2.09,26715624,6762,94.64,75.72,105.672535052051,132.407785287554,0.009634839579920994,-451.6020423574461
2008-10-01,1.93,27134703,162614,95.98,71.6,88.1597840439658,100.921950995436,0.00945000945000945,4748.187065404784
2008-11-01,1.41,27290221,63521,94.99,57.79,78.6613353667474,80.0160020277149,0.00948676596148373,1511.6345206586084
2008-12-01,0.87,27755475,183766,93.24,54.53,73.8407338773292,64.4553994915214,0.00992950054612253,5240.255475641109
2009-01-01,0.23,28097284,202719,92.89,45.53,77.4644326512132,65.556613520885,0.010007004903432402,5712.247618095279
2009-02-01,0.14,28256095,63851,91.47,49.42,76.8400791311484,60.6509484638096,0.010208248264597796,1094.0165602984325
2009-03-01,0.14,28483584,136134,91.57,59.26,76.6844562353176,64.2201759520826,0.010096930533117932,3252.19251422851
2009-04-01,0.13,28593370,160817,92.27,64.06,79.1558792172837,66.3153273673952,0.00998801438274071,3451.3567032955675
2009-05-01,0.1,28708832,161917,92.66,67.25,82.8534639818881,74.9318209424136,0.00997406742469579,3558.321266532675
2009-06-01,0.1,28665736,107900,92.57,71.27,84.3083023827326,86.9182238451886,0.010053282396702523,2100.052706728566
2009-07-01,0.1,28760272,118800,92.75,75.13,82.6822495887044,81.0653006266983,0.010134792743488396,2249.183847120007
2009-08-01,0.1,28703625,98369,94.43,74.21,88.370845764903,88.2807006743008,0.010034115994380895,1663.2582836928286
2009-09-01,0.1,28800834,202186,93.8,77.44,86.1620720927608,84.4506931251408,0.010200958890135673,4547.069106329869
2009-10-01,0.1,29000051,221026,94.16,78.52,88.0962048281919,92.4267539119982,0.010214504596527068,5671.367567830845
2009-11-01,0.1,29026659,166010,93.46,78.44,91.0863720899861,96.1799245822894,0.010376673238559717,3892.40626565397
2009-12-01,0.11,29355562,187759,93.01,83.13,93.54723655986,95.8636928462649,0.010328444536252842,4597.187566437592
2010-01-01,0.11,29453844,177132,93.13,80.06,96.2223554738802,99.915066532979,0.01013273887931908,3982.303456640588
2010-02-01,0.1,29592229,146278,93.62,70.6,93.0013910226764,96.6799059567536,0.010067451927917045,3072.3212960734268
2010-03-01,0.13,29583112,132759,92.73,86.28,94.5310365300213,100.235124639211,0.01013890297069857,2655.3631510226005
2010-04-01,0.16,29680136,138315,93.51,87.05,98.0199510275846,104.677934923191,0.009893153937475268,3046.3203897470817
2010-05-01,0.17,29646723,286396,93.36,89.11,93.4960626439476,95.6114775515865,0.009858044164037854,7585.871754759286
2010-06-01,0.18,29761529,85803,93.68,90.34,91.1332671040083,95.5740992909282,0.009865824782951855,1424.0374349550543
2010-07-01,0.2,29949700,51340,93.97,92.88,93.5413994018836,95.3093396712495,0.010024057738572574,352.47867208165167
2010-08-01,0.2,30062332,149949,93.98,90.45,99.0414327469797,96.139493842211,0.010117361392148928,3451.8321379676754
2010-09-01,0.21,30164434,52375,94.08,87.29,102.922371613094,96.059284733158,0.010179153094462542,360.5370056615566
2010-10-01,0.23,30436501,34418,94.7,88.88,108.707531550698,101.56892825729,0.01015228426395939,43.82758868605515
2010-11-01,0.23,30537535,25382,94.88,92.33,112.080715671007,105.556835288782,0.009881422924901186,-247.8832149263867
2010-12-01,0.24,30954429,42402,94.16,95.81,117.302485214219,112.67250931266,0.00971722864639005,331.6011274631203
2011-01-01,0.26,31360418,89484,94.15,92.7,122.77405986449,117.044624474564,0.009575792396820836,1767.4835024015792
2011-02-01,0.26,31337126,46881,94.86,78.93,128.107582645852,121.805953191553,0.009658103148541626,326.68255570046426
2011-03-01,0.27,31349702,-6794,94.03,96.51,123.964340676202,133.087461133985,0.009973072703700011,-1592.1469065680815
2011-04-01,0.3,31549525,51764,94.73,92.21,125.848526866002,141.943505357582,0.00984251968503937,709.8410122166385
2011-05-01,0.32,31356938,64929,94.91,94.76,121.61408649584,133.139427785911,0.009828975820719482,1204.5243334066936
2011-06-01,0.34,31530105,21088,95.5,92.73,121.919240714719,131.1664017686,0.009827044025157232,-366.7684399362448
2011-07-01,0.38,31834307,31039,95.22,93.64,123.231355888652,133.733647022599,0.00991768322919766,-147.8095635127754
2011-08-01,0.39,31794794,-27876,95.25,91.67,121.860708445243,125.216487414072,0.010070493454179255,-2200.9398861400446
2011-09-01,0.39,31893509,-118009,95.37,86.27,118.898621916955,125.512446419423,0.01013273887931908,-5052.380369776572
2011-10-01,0.4,32044094,1465,95.88,89.04,111.613936010761,124.169987536309,0.010212418300653595,-801.0208001088583
2011-11-01,0.4,32120021,-27488,95.86,85.36,108.583746517989,129.396896522898,0.010141987829614604,-990.4685405267218
2011-12-01,0.4,32451920,3318,96.07,85.07,106.31492107364,128.019046528116,0.010044194455604661,-681.5492246569023
2012-01-01,0.4,32970176,80203,96.37,77.99,108.757849493238,130.634742586956,0.009956192751891677,1520.4000451459935
2012-02-01,0.4,32886535,56538,95.09,84.02,111.342519635996,136.238200126631,0.010023053021950487,764.1309908442352
2012-03-01,0.4,32957473,15172,95.21,94.45,111.867917588763,141.238440830888,0.009914733293674401,-647.0725545872423
2012-04-01,0.48,32930570,49175,96.09,91.32,111.807855364894,136.117180731224,0.009847365829640572,570.6997774069084
2012-05-01,0.51,32813214,33531,96.57,94.43,109.485990373823,126.276524708769,0.009743739647276626,35.36119744736243
2012-06-01,0.51,32853321,6514,97.19,89.2,106.072062912243,111.529875902901,0.009747538746466517,-901.5316658569409
2012-07-01,0.45,32927342,42695,97.56,93.65,109.834965399508,118.550143076463,0.009720062208398134,119.58013492562372
2012-08-01,0.39,33166194,46461,98.51,94.5,109.259321577472,127.653999665049,0.00971722864639005,242.83248558651098
2012-09-01,0.39,33075346,19266,98.19,90.74,111.172638622176,128.526647988297,0.009769441187964049,-692.4524638206591
2012-10-01,0.39,33083673,39666,98.12,93.18,109.041409479522,125.880541024351,0.00970026190707149,264.1959676020672
2012-11-01,0.39,33242900,44181,97.38,91.43,107.119677941323,124.075638862126,0.009628345850182938,419.5960808818138
2012-12-01,0.39,33574404,20427,97.62,89.61,108.360074141493,124.174980468256,0.009574875526618154,-398.11611088109487
2013-01-01,0.39,33927652,42728,97.45,93.64,108.483688311685,128.410627561476,0.009459842966606754,490.71383901203865
2013-02-01,0.39,34116015,41433,97.91,76.93,108.223979532364,131.220172543944,0.009477774618519572,415.4413301436982
2013-03-01,0.39,34228781,-23339,96.5,94.22,105.179980339656,126.222482032848,0.009540164090822362,-1776.3769274121878
2013-04-01,0.39,34272611,42883,97.1,92.2,102.058422943756,123.12660667859,0.009432182607055273,617.2545066884263
2013-05-01,0.39,34317433,71469,97.28,96.79,101.746372993638,123.208654744218,0.009313588525658936,1615.6248922392945
2013-06-01,0.39,34583500,-2389,97.77,93.46,100.508130968457,122.935667617675,0.00940822278671559,-945.957042429324
2013-07-01,0.39,34843088,38319,97.62,98.63,98.8950963202616,128.11705322178,0.009340556697179151,203.24361380273513
2013-08-01,0.39,34954713,11162,97.74,96.77,98.6751087836346,130.925996497883,0.009443762394938143,-745.22529107876
2013-09-01,0.39,34959658,25739,99.02,92.71,98.0206054454515,131.601285972423,0.009266981744045964,-236.42942624925115
2013-10-01,0.39,35164954,50349,98.75,95.15,98.3412478492031,128.285159706738,0.009324009324009324,776.1598682733999
2013-11-01,0.39,35234528,20078,98.04,92.99,97.4755679001449,125.381102595313,0.009350163627863487,-290.41778295486904
2013-12-01,0.39,35518863,5507,97.95,96.2,97.9043580700781,129.482298329975,0.009379103357719002,-807.7678070802746
2014-01-01,0.39,35980988,36569,98.25,92.2,97.0599971101742,126.3809724991,0.009411764705882352,265.09126629277216
2014-02-01,0.39,36102342,19071,97.87,82.69,97.906570346551,130.574174333607,0.00957670944263551,-364.45714912331243
2014-03-01,0.39,36259276,18923,98.05,97.27,99.9454887390128,127.930918913206,0.009659036028204384,-371.76644104982563
2014-04-01,0.39,36390115,50384,98.71,96.48,99.9672106603145,128.411964813423,0.00962741888899586,823.5962524460148
2014-05-01,0.39,36366604,41163,98.86,100.62,99.5267308037266,128.959710737114,0.009641342074816815,515.1349268772011
2014-06-01,0.39,36443453,36090,99.37,100.23,98.0564346874901,131.476513457335,0.0095301629657867145,348.6699106274614
2014-07-01,0.39,36792504,55860,99.34,104.14,97.9731129072134,126.926352514665,0.009514747859181731,740.8297987274725
2014-08-01,0.39,36963445,29089,99.77,103.94,96.8792644336966,121.203952616882,0.009406452826639074,-203.1060396562225
2014-09-01,0.39,36718177,34392,99.72,102.42,93.9620268381754,116.620966023104,0.00927643784786642,-13.273096329734017
2014-10-01,0.39,36875819,38860,99.79,105.34,92.8868717247663,106.197347017781,0.009240436148586214,411.00222759335634
2014-11-01,0.39,37231030,36125,98.88,101.23,92.8552895320751,96.382501237331,0.0091324200913242,312.41025493302004
2014-12-01,0.39,37696840,-26051,98.54,104.94,90.5934918608189,78.5529041670128,0.009219988936013277,-1732.6302403627321
2015-01-01,0.39,38032537,56585,97.33,102.39,87.6837398351257,63.1025415179041,0.009268699601445917,977.0435387321386
2015-02-01,0.39,38592031,42710,97.67,85.39,86.1378333161949,70.8695035913829,0.009141603437242893,496.9603363199917
2015-03-01,0.39,38597056,7098,97.45,104.91,84.5028962739573,68.4203375211783,0.009020386072523904,-786.4339511736607
2015-04-01,0.39,38827893,34130,97.9,99.52,84.1861828574928,71.8576506888508,0.008918219923303309,202.9252065291539
2015-05-01,0.39,38884969,60890,98.14,100.37,84.8711539726158,77.5763908269966,0.0088660342228921,1094.1515077297988
2015-06-01,0.39,38749702,33375,98.81,100.44,83.550575776371,76.0774722410244,0.008820675663755844,187.9224962415417
2015-07-01,0.39,38949942,74033,98.71,101.16,82.3133342135882,68.7834662650117,0.008809020436927413,1178.1393394610884
2015-08-01,0.37,39212456,55422,99.33,96.97,78.813751390054,59.2499152363422,0.009004141905276427,557.2321607017097
2015-09-01,0.32,39207244,55179,100.01,96.57,77.9575480853401,59.6596724023675,0.009119927040583675,483.4331841428118
2015-10-01,0.3,39363495,46566,100.1,97.93,78.0224088584257,59.647837375447,0.009105809506465124,591.6682429093203
2015-11-01,0.3,39456896,-12455,99.41,93.4,75.9888091191712,54.8278313237964,0.009041591320072333,-1312.802766156712
2015-12-01,0.28,39883995,3225,98.67,97.38,75.4681516944199,47.374929642217,0.009175153683824204,-862.3179865398249
2016-01-01,0.23,40239815,28755,98.12,93.36,74.0272274622287,40.0109367674408,0.009351912466099318,NA
2016-02-01,0.2,40416889,52960,100.02,78.78,74.5976527873906,40.7838493304395,0.00925497454881999,NA
2016-03-01,0.2,40412262,39906,99.41,100.24,76.9876445348953,47.2023951625992,0.009281603861147207,NA
2016-04-01,0.2,40606802,26169,99.73,93.92,78.8250930940825,51.0091130592508,0.009358914365933552,NA
2016-05-01,0.2,40393857,51178,99.35,100.43,79.9543439690533,56.7537865339248,0.009433962264150943,NA
2016-06-01,0.2,40553147,19564,99.7,102.05,81.6491768904464,59.7699885822056,0.009425959091337543,NA
2016-07-01,0.18,40783556,31218,99.93,102.07,81.3803660823614,56.6296869501217,0.009320533134495292,NA
2016-08-01,0.18,40876765,48027,99.89,105.48,80.538717845315,57.432671901961,0.009301460329271696,NA
2016-09-01,0.18,40768516,18048,100.35,104.43,79.9142980385341,58.2289698034227,0.009231905465288036,NA
2016-10-01,0.18,40870869,-4329,101.8,104.73,79.5447277145026,64.3243622044479,0.009032607713846988,NA
2016-11-01,0.18,40944335,7666,101.37,107.3,82.2522674395764,60.0348969229017,0.008911067545891998,NA
2016-12-01,0.17,41301832,11829,100.34,107.17,82.7676118750106,68.4664641732331,0.00884486113568017,NA
2017-01-01,0.17,41664077,50735,100.32,99.24,84.3246878108269,69.2784503032811,0.008804366966015144,NA
2017-02-01,0.18,41812043,44235,99.96,92.11,85.2734726037924,69.3261341308064,0.008728288382648164,NA
2017-03-01,0.18,41865058,-11787,99.59,108.82,84.0373333671998,65.2116781552129,0.008736676568233445,NA
2017-04-01,0.18,42024452,9514,99.83,94.83,82.3374584437347,66.9865116348308,0.008733624454148471,NA
2017-05-01,0.17,41934637,24861,99.94,103.75,82.438864174448,64.2279930848934,0.00869187309865276,NA
2017-06-01,0.18,42000945,15625,100.7,107.46,81.6602089712741,60.2105327167703,0.008726003490401396,NA
2017-07-01,0.18,42114714,35155,100.7,104.39,83.0215305373918,62.1908781612678,0.008791981712678037,NA
2017-08-01,0.18,42407585,49167,100.85,111.51,83.7863303232822,65.2935422670345,0.008864462370357238,NA
2017-09-01,0.18,42227370,21709,100.84,109.74,84.6056638834372,68.8171757502039,0.00887784090909091,NA
2017-10-01,0.18,42419900,35816,101.46,107.54,84.4457317493562,70.8526515629591,0.008765010079761592,NA
2017-11-01,0.18,42586695,59066,101.71,109.05,84.8100507713972,76.6339057643924,0.008714596949891068,NA
2017-12-01,0.18,42770217,12290,101.56,111.67,84.2353368905216,78.106568426918,0.00874125874125874,NA
2018-01-01,0.18,43002363,69573,101.21,108.57,87.1014185593092,85.039025029591,0.008758868354208636,NA
2018-02-01,0.18,43334391,41276,102.16,87.75,88.2559259964246,80.5389328378601,0.008733624454148471,NA
2018-03-01,0.18,43311418,13493,101.17,115.24,87.8596047137008,80.8934291793948,0.008862105636299184,NA
2018-04-01,0.18,43481413,9910,101.83,102.75,89.5454605370824,85.911920968843,0.008830801836806783,NA
2018-05-01,0.19,43617389,33043,101.69,111.41,89.7288175716156,91.746851044716,0.008855827134254339,NA
2018-06-01,0.19,43579441,1573,102.11,107.45,87.9301259136882,90.8140552367639,0.00882223202470225,NA
2018-07-01,0.19,43692854,26188,102.47,109.29,84.1409241131454,91.6905704366986,0.008875477056891809,NA
2018-08-01,0.18,43751790,42942,102.4,112.75,82.7053223318989,90.3832314765585,0.008939746111210442,NA
2018-09-01,0.18,43633255,13863,102.57,111.57,81.1490366495712,95.6302110317991,0.008951750067138126,NA
2018-10-01,0.18,43706886,15432,102.64,116.97,82.2830318630617,96.865705469011,0.008936550491510277,NA
2018-11-01,0.18,43959462,22241,102.01,111.85,81.1271556744914,81.912159856784,0.008909479686386316,NA
2018-12-01,0.18,43905200,9156,101.5,110.49,80.8043225435429,72.6380660553318,0.008958165367732689,NA
2019-01-01,0.18,44454496,13033,101.39,107.2,81.1791253740828,73.8038401983675,0.009048954845715319,NA
2019-02-01,0.18,44628440,33548,102.38,85.61,82.6457277058475,77.3922623886037,0.008943743851176102,NA
2019-03-01,0.18,44758039,15940,101.74,104.24,82.447047411436,79.9471001542472,0.009013881377321075,NA
2019-04-01,0.19,45052872,22197,102.5,103.68,82.672831630462,84.1889147168357,0.008952551477170993,NA
2019-05-01,0.19,44984532,-12001,102.64,108.55,81.1862611980796,81.7841718371864,0.009039139473922084,NA
2019-06-01,0.2,45043711,44140,102.98,106.69,82.5801026741484,73.0575136620423,0.009087604507451835,NA
2019-07-01,0.19,45115453,25336,102.86,113.73,82.5331144224541,74.8500557489246,0.009015506671474936,NA
2019-08-01,0.18,45287978,37065,102.84,115.64,79.3134631382649,70.3746374042227,0.00909008271975275,NA
2019-09-01,0.18,45184967,43976,103,110.89,79.5752914169227,73.6126872713526,0.008973438621679828,NA
2019-10-01,0.18,45554223,57856,103.02,113.95,80.2763778614606,70.9048208930796,0.00888415067519545,NA
2019-11-01,0.18,45816904,61086,102.6,114.06,82.0631352781127,74.6189365444729,0.008861320336730174,NA
2019-12-01,0.18,45891849,93698,102.66,117.44,83.6417732920181,76.9336157182885,0.008816009873931059,NA
2020-01-01,0.18,46498504,48372,103.28,105.55,84.3318230761345,74.4547457721121,0.008698677800974252,NA
2020-02-01,0.18,46625608,29330,102.17,103.74,81.2504234214235,64.9793128629587,0.00874355163067238,NA
2020-03-01,0.14,46760962,33167,101.71,116.58,78.1780205786532,42.0798301820882,0.008754267705506434,NA
2020-04-01,0.08,46935578,32190,101.51,108.03,76.0693144830711,29.3614998881943,0.008670019074041963,NA
2020-05-01,0.08,47216933,62348,101.4,110.37,76.6374573684405,38.8100216819236,0.008664760419374404,NA
2020-06-01,0.08,47438706,103597,102.21,114.3,79.7047881405504,48.3358448141141,0.008637070305752288,NA
2020-07-01,0.08,47943646,160232,102.34,117.07,81.8311160282471,51.1965583715036,0.008637070305752288,NA
2020-08-01,0.08,48331517,44190,102.5,120.3,85.3727941486274,53.7816830269511,0.00873743993010048,NA
2020-09-01,0.08,48366327,66335,102.4,123.82,87.3487874260201,50.969374887481,0.008719916288803626,NA
2020-10-01,0.08,48750190,45987,102.75,121.28,88.6522840040584,51.3343646836422,0.00856971462850287,NA
2020-11-01,0.08,49288256,309970,102.69,122.84,92.606697935546,54.655825450704,0.008585901948999743,NA
2020-12-01,0.08,50187895,428367,102.71,129.49,97.2716931968235,62.921937517745,0.008596234849136079,NA
2021-01-01,0.08,50269003,342289,103.08,125.62,101.630609014871,69.3056499225176,0.00854920064973925,NA
2021-02-01,0.08,50900429,32675,103.58,106.36,104.399372283987,79.275770176649,0.008461668641056016,NA
